algorithm,n_threads,n_elems,t_random,t_distribute,t_merge,t_sort,t_writeback,t_total,sorted
bs3,20,1500000,0.001451,0.009549,0.084724,0.003186,0.513240,3.098170,1
bs3,24,1500000,0.001443,0.009308,0.082248,0.003027,0.616209,3.684583,1
bs3,32,1500000,0.001480,0.009694,0.112473,0.004134,0.864507,5.031140,1
bs3,48,1500000,0.002018,0.011300,0.101619,0.004342,1.224884,7.402402,1
bs3,1,2000000,0.015657,0.107912,0.067024,0.078336,0.051572,0.448110,1
bs3,2,2000000,0.007397,0.052274,0.170838,0.030282,0.184817,0.776168,1
bs3,3,2000000,0.005173,0.037607,0.160275,0.018695,0.229670,0.951113,1
bs3,4,2000000,0.003948,0.031213,0.157515,0.014302,0.266045,1.141888,1
bs3,6,2000000,0.002812,0.022823,0.156841,0.009849,0.330681,1.613734,1
bs3,8,2000000,0.002382,0.018443,0.154496,0.007788,0.388318,1.910405,1
bs3,10,2000000,0.001799,0.015746,0.154849,0.006347,0.416901,2.246393,1
bs3,12,2000000,0.001700,0.014846,0.142960,0.005490,0.515637,2.699714,1
bs3,16,2000000,0.001549,0.013731,0.141547,0.004489,0.567716,3.369778,1
bs3,20,2000000,0.001542,0.012845,0.111513,0.004109,0.674262,4.106602,1
bs3,24,2000000,0.001491,0.012855,0.110162,0.004127,0.783584,4.883247,1
bs3,32,2000000,0.001620,0.013230,0.147232,0.006372,1.145904,6.691752,1
bs3,48,2000000,0.002170,0.015726,0.134891,0.005837,1.630317,9.842938,1
bs3,1,2500000,0.018663,0.127797,0.080842,0.097163,0.064195,0.547358,1
bs3,2,2500000,0.009616,0.068280,0.206479,0.034329,0.225345,0.955852,1
bs3,3,2500000,0.006419,0.047171,0.204023,0.023342,0.287249,1.192389,1
bs3,4,2500000,0.004900,0.038414,0.197775,0.017872,0.332543,1.431511,1
bs3,6,2500000,0.003318,0.028764,0.200135,0.012290,0.415043,1.915357,1
bs3,8,2500000,0.002816,0.022157,0.195991,0.012069,0.488516,2.395206,1
bs3,10,2500000,0.002159,0.020069,0.190772,0.007971,0.515243,2.799081,1
bs3,12,2500000,0.002076,0.018277,0.179325,0.006838,0.662621,3.380713,1
bs3,16,2500000,0.001993,0.017010,0.175906,0.007688,0.712320,4.215722,1
bs3,24,2500000,0.001684,0.016359,0.137260,0.005159,0.983667,6.111822,1
bs3,32,2500000,0.001740,0.017269,0.184290,0.006275,1.443078,8.383257,1
bs3,48,2500000,0.002143,0.019668,0.168736,0.007548,2.035392,12.281677,1
