algorithm,n_threads,n_elems,t_random,t_distribute,t_merge,t_sort,t_writeback,t_total,sorted
bs2,20,800000,0.001066,0.004217,0.000000,0.001673,0.004767,0.011411,1
bs2,24,800000,0.001099,0.003599,0.000000,0.001731,0.004916,0.010948,1
bs2,32,800000,0.001303,0.004775,0.000000,0.001869,0.005445,0.012822,1
bs2,48,800000,0.002232,0.003919,0.000000,0.002003,0.005564,0.012083,1
bs2,1,825000,0.006460,0.067464,0.000000,0.021183,0.011205,0.104030,1
bs2,2,825000,0.003306,0.036042,0.000000,0.010799,0.006931,0.055706,1
bs2,3,825000,0.002490,0.025034,0.000000,0.007363,0.006059,0.039889,1
bs2,4,825000,0.001691,0.019373,0.000000,0.005631,0.005607,0.031866,1
bs2,6,825000,0.001507,0.012932,0.000000,0.003856,0.004991,0.022724,1
bs2,8,825000,0.001186,0.010112,0.000000,0.002963,0.004750,0.018616,1
bs2,10,825000,0.001171,0.008213,0.000000,0.002438,0.004761,0.016052,1
bs2,12,825000,0.001063,0.006933,0.000000,0.002087,0.004252,0.013956,1
bs2,16,825000,0.001059,0.005389,0.000000,0.001757,0.004364,0.012214,1
bs2,20,825000,0.001112,0.004428,0.000000,0.001768,0.004918,0.011780,1
bs2,24,825000,0.001495,0.003792,0.000000,0.001797,0.005014,0.011317,1
bs2,32,825000,0.001321,0.004918,0.000000,0.001974,0.005643,0.013280,1
bs2,48,825000,0.002154,0.004193,0.000000,0.002282,0.005823,0.013274,1
bs2,1,850000,0.006292,0.073415,0.000000,0.021838,0.011022,0.110100,1
bs2,2,850000,0.003337,0.038104,0.000000,0.011179,0.007182,0.058479,1
bs2,3,850000,0.002689,0.025771,0.000000,0.007657,0.006781,0.041823,1
bs2,4,850000,0.001849,0.020428,0.000000,0.005790,0.005472,0.033048,1
bs2,6,850000,0.001496,0.013677,0.000000,0.003974,0.005162,0.023753,1
bs2,8,850000,0.001350,0.010667,0.000000,0.003091,0.004941,0.019457,1
bs2,10,850000,0.001122,0.008234,0.000000,0.002493,0.004841,0.016474,1
bs2,12,850000,0.001148,0.007186,0.000000,0.002180,0.004829,0.014790,1
bs2,16,850000,0.001059,0.005588,0.000000,0.001842,0.004976,0.012916,1
bs2,20,850000,0.001173,0.004622,0.000000,0.001823,0.004671,0.011801,1
bs2,24,850000,0.001208,0.003944,0.000000,0.001883,0.004801,0.011313,1
bs2,32,850000,0.001323,0.004926,0.000000,0.002046,0.005835,0.013635,1
bs2,48,850000,0.001698,0.004193,0.000000,0.002340,0.006103,0.013347,1
bs2,1,875000,0.006538,0.074829,0.000000,0.022454,0.011951,0.113699,1
bs2,2,875000,0.003699,0.037930,0.000000,0.011495,0.007765,0.059592,1
bs2,3,875000,0.002595,0.026279,0.000000,0.007829,0.006556,0.042318,1
bs2,4,875000,0.002130,0.020289,0.000000,0.005984,0.005732,0.033410,1
bs2,6,875000,0.001481,0.014068,0.000000,0.004134,0.005303,0.024619,1
bs2,8,875000,0.001189,0.011129,0.000000,0.003194,0.005102,0.020200,1
bs2,10,875000,0.001232,0.008626,0.000000,0.002582,0.004661,0.016769,1
bs2,12,875000,0.001044,0.007320,0.000000,0.002238,0.004725,0.015014,1
bs2,16,875000,0.001195,0.005822,0.000000,0.001911,0.005065,0.013328,1
bs2,20,875000,0.001332,0.004810,0.000000,0.001925,0.005338,0.012559,1
bs2,24,875000,0.001526,0.003992,0.000000,0.001936,0.005048,0.011718,1
bs2,32,875000,0.001648,0.005219,0.000000,0.002112,0.006113,0.014048,1
bs2,48,875000,0.001878,0.004315,0.000000,0.002391,0.006322,0.013912,1
bs2,1,900000,0.006744,0.076480,0.000000,0.023102,0.012089,0.115746,1
bs2,2,900000,0.003813,0.038774,0.000000,0.011852,0.008204,0.061239,1
bs2,3,900000,0.002550,0.027536,0.000000,0.008064,0.006792,0.044180,1
bs2,4,900000,0.002023,0.021416,0.000000,0.006186,0.006288,0.035248,1
bs2,6,900000,0.001598,0.014192,0.000000,0.004226,0.005552,0.025014,1
bs2,8,900000,0.001321,0.011122,0.000000,0.003270,0.004943,0.020271,1
bs2,10,900000,0.001228,0.009179,0.000000,0.002661,0.004928,0.017628,1
bs2,12,900000,0.001098,0.007582,0.000000,0.002308,0.005142,0.015829,1
bs2,16,900000,0.001137,0.005934,0.000000,0.001970,0.004843,0.013458,1
bs2,20,900000,0.001175,0.004913,0.000000,0.001976,0.005092,0.012755,1
bs2,24,900000,0.001318,0.004210,0.000000,0.002000,0.005174,0.012144,1
bs2,32,900000,0.001435,0.005490,0.000000,0.002200,0.005881,0.014323,1
bs2,48,900000,0.001816,0.004564,0.000000,0.002485,0.006116,0.013871,1
bs2,1,925000,0.006947,0.080276,0.000000,0.023751,0.012173,0.120355,1
bs2,2,925000,0.003518,0.040695,0.000000,0.012199,0.008524,0.063911,1
bs2,3,925000,0.002597,0.028250,0.000000,0.008331,0.007500,0.045814,1
bs2,4,925000,0.002384,0.021138,0.000000,0.006345,0.006485,0.035338,1
bs2,6,925000,0.001432,0.015045,0.000000,0.004371,0.005711,0.026135,1
bs2,8,925000,0.001262,0.011710,0.000000,0.003369,0.005463,0.021370,1
bs2,10,925000,0.001234,0.009097,0.000000,0.002771,0.005069,0.017824,1
bs2,12,925000,0.001061,0.008127,0.000000,0.002382,0.004992,0.016328,1
bs2,16,925000,0.001106,0.006146,0.000000,0.002040,0.005407,0.014143,1
bs2,20,925000,0.001214,0.005093,0.000000,0.002073,0.005733,0.013408,1
bs2,24,925000,0.001116,0.004233,0.000000,0.002078,0.005803,0.012868,1
bs2,32,925000,0.001307,0.005333,0.000000,0.002272,0.006083,0.014499,1
bs2,48,925000,0.001816,0.004454,0.000000,0.002424,0.006779,0.014350,1
bs2,1,950000,0.007188,0.084281,0.000000,0.024498,0.012492,0.125609,1
bs2,2,950000,0.004016,0.043739,0.000000,0.012614,0.008190,0.066830,1
bs2,3,950000,0.002653,0.029560,0.000000,0.008541,0.007746,0.047631,1
bs2,4,950000,0.001935,0.022082,0.000000,0.006536,0.006335,0.036320,1
bs2,6,950000,0.001635,0.014806,0.000000,0.004505,0.005574,0.025905,1
bs2,8,950000,0.001506,0.011377,0.000000,0.003470,0.005678,0.021431,1
bs2,10,950000,0.001333,0.009539,0.000000,0.002835,0.005216,0.018539,1
bs2,12,950000,0.001085,0.007980,0.000000,0.002449,0.005497,0.016839,1
bs2,16,950000,0.001158,0.006525,0.000000,0.002086,0.005206,0.014641,1
bs2,20,950000,0.001166,0.005133,0.000000,0.002100,0.005440,0.013440,1
bs2,24,950000,0.001234,0.004497,0.000000,0.002139,0.005971,0.013128,1
bs2,32,950000,0.001403,0.005659,0.000000,0.002333,0.006279,0.015031,1
bs2,48,950000,0.001834,0.004656,0.000000,0.002608,0.006684,0.014763,1
bs2,1,975000,0.007377,0.083392,0.000000,0.025139,0.012868,0.125858,1
bs2,2,975000,0.003902,0.043273,0.000000,0.012840,0.008482,0.067098,1
bs2,3,975000,0.002822,0.029974,0.000000,0.008812,0.007850,0.048369,1
bs2,4,975000,0.002534,0.022798,0.000000,0.006712,0.006952,0.037888,1
bs2,6,975000,0.001498,0.015661,0.000000,0.004631,0.005768,0.027224,1
bs2,8,975000,0.001305,0.012046,0.000000,0.003551,0.005520,0.022144,1
bs2,10,975000,0.001382,0.010098,0.000000,0.002923,0.005463,0.019373,1
bs2,12,975000,0.001128,0.008438,0.000000,0.002531,0.005767,0.017614,1
bs2,16,975000,0.001135,0.006537,0.000000,0.002159,0.005411,0.014910,1
bs2,20,975000,0.001250,0.005376,0.000000,0.002156,0.005613,0.013878,1
bs2,24,975000,0.001214,0.004609,0.000000,0.002179,0.005734,0.013269,1
bs2,32,975000,0.001401,0.005836,0.000000,0.002419,0.006501,0.015569,1
bs2,48,975000,0.001669,0.004857,0.000000,0.002643,0.007318,0.015540,1
bs2,1,1000000,0.007621,0.087392,0.000000,0.025806,0.013208,0.131012,1
bs2,2,1000000,0.004187,0.045235,0.000000,0.013215,0.008757,0.069680,1
bs2,3,1000000,0.002971,0.031287,0.000000,0.009011,0.007675,0.049732,1
bs2,4,1000000,0.002347,0.023010,0.000000,0.006903,0.006759,0.038198,1
bs2,6,1000000,0.001650,0.016344,0.000000,0.004723,0.005931,0.028056,1
bs2,8,1000000,0.001346,0.011924,0.000000,0.003652,0.006027,0.022568,1
bs2,10,1000000,0.001180,0.009981,0.000000,0.003000,0.005610,0.019596,1
bs2,12,1000000,0.001096,0.008746,0.000000,0.002588,0.005437,0.017550,1
bs2,20,1000000,0.001124,0.005392,0.000000,0.002231,0.005791,0.014158,1
bs2,24,1000000,0.001192,0.004818,0.000000,0.002244,0.005892,0.013680,1
bs2,32,1000000,0.001415,0.005888,0.000000,0.002538,0.007181,0.016576,1
bs2,48,1000000,0.001785,0.004956,0.000000,0.002735,0.007179,0.015660,1
bs2,1,1500000,0.011614,0.134978,0.000000,0.039072,0.019821,0.200475,1
bs2,2,1500000,0.005706,0.069272,0.000000,0.020057,0.013077,0.106124,1
bs2,3,1500000,0.003960,0.047716,0.000000,0.013690,0.011554,0.075465,1
bs2,4,1500000,0.003135,0.036896,0.000000,0.010450,0.010062,0.059364,1
bs2,6,1500000,0.002510,0.025313,0.000000,0.007268,0.009134,0.043545,1
bs2,8,1500000,0.001884,0.019558,0.000000,0.005630,0.008827,0.035240,1
bs2,10,1500000,0.001548,0.016121,0.000000,0.004587,0.008435,0.030322,1
bs2,12,1500000,0.001446,0.013549,0.000000,0.003980,0.008355,0.026970,1
bs2,16,1500000,0.001518,0.010774,0.000000,0.003473,0.008445,0.023635,1
bs2,20,1500000,0.001344,0.009012,0.000000,0.003376,0.008684,0.022170,1
bs2,24,1500000,0.001442,0.007902,0.000000,0.003352,0.008710,0.020869,1
bs2,32,1500000,0.001471,0.009529,0.000000,0.003937,0.009971,0.024283,1
bs2,48,1500000,0.001984,0.008109,0.000000,0.004489,0.011125,0.024584,1
bs2,1,2000000,0.014867,0.182775,0.000000,0.052163,0.026908,0.270479,1
bs2,2,2000000,0.007649,0.093332,0.000000,0.026826,0.017372,0.142037,1
bs2,3,2000000,0.005092,0.064219,0.000000,0.018362,0.015428,0.101181,1
bs2,4,2000000,0.004419,0.049445,0.000000,0.013987,0.013371,0.079227,1
bs2,6,2000000,0.002829,0.034048,0.000000,0.009701,0.012069,0.057647,1
bs2,8,2000000,0.002238,0.026648,0.000000,0.007490,0.011577,0.047165,1
bs2,10,2000000,0.002032,0.022806,0.000000,0.006194,0.011156,0.041676,1
bs2,12,2000000,0.001748,0.019092,0.000000,0.005379,0.011519,0.037426,1
bs2,16,2000000,0.001714,0.014858,0.000000,0.004646,0.011703,0.032419,1
bs2,20,2000000,0.001454,0.012526,0.000000,0.004439,0.011434,0.029364,1
bs2,24,2000000,0.001600,0.011398,0.000000,0.004385,0.011651,0.028433,1
bs2,32,2000000,0.002011,0.013198,0.000000,0.005238,0.013268,0.032666,1
bs2,48,2000000,0.001981,0.011300,0.000000,0.006108,0.015081,0.033646,1
bs2,1,2500000,0.018481,0.236865,0.000000,0.065426,0.033538,0.346938,1
bs2,2,2500000,0.009196,0.120637,0.000000,0.033529,0.022135,0.182132,1
bs2,3,2500000,0.006623,0.080800,0.000000,0.022966,0.019602,0.127159,1
bs2,4,2500000,0.004882,0.064260,0.000000,0.017582,0.016732,0.101562,1
bs2,6,2500000,0.003292,0.044403,0.000000,0.012214,0.014523,0.073235,1
bs2,8,2500000,0.002841,0.034353,0.000000,0.009366,0.014406,0.060029,1
bs2,10,2500000,0.002595,0.028323,0.000000,0.007795,0.013871,0.051374,1
bs2,12,2500000,0.001891,0.024362,0.000000,0.006707,0.013806,0.046320,1
bs2,20,2500000,0.001881,0.016354,0.000000,0.005505,0.014137,0.037151,1
bs2,24,2500000,0.001884,0.014994,0.000000,0.005408,0.014494,0.036035,1
bs2,32,2500000,0.001879,0.016445,0.000000,0.006524,0.016940,0.041148,1
bs2,48,2500000,0.002121,0.015225,0.000000,0.007742,0.018465,0.042423,1
